url,label
https://docs.google.com/presentation/d/e/2PACX-1vRtYdihLyg-oEADTu5647TLOIgt4i2Gj15Sar-8ENwfZ3FwvYoYN-xCidd9I2zdMVC8Gkw-ugWxY0ue/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://sinch.com,0
https://www.flowcode.com/page/voicenote2,1
https://profilcledigitale.web.app/,1
https://pimeyes.com,0
https://ohio-state.edu,0
https://l.ead.me/bfJvvk,1
https://pub-1d553c139e2b4614ab4a7a10ad8c064d.r2.dev/index.html,1
https://tocapitall.co.uk,0
https://regg0d-gand45ts.weebly.com/,1
https://linkin.bio/autopasefer/,1
https://emta-ee-authst.firebaseapp.com/,1
https://tfgco.com,0
https://eisenhardt.com.py/new/Fixed/index.php/,1
https://wordcamp.org,0
https://flushpersist.com,0
https://millenniumhotels.com,0
https://docs.google.com/presentation/d/e/2PACX-1vRHmtGEoanti0icYAn5DaLuWi_ZoXRNX46g2MQBZijkcGrJDeJMd8TRou0ixXq67entTvMiPGjTHLki/pub?start=false&amp;loop=false&amp;delayms=3000&amp;pli=1&amp;slide=id.p,1
https://pub-1ff4bb56b60a49d19f84f2a575565132.r2.dev/0nedrivefax.html,1
https://sites.google.com/view/byusjdu/accueil,1
https://icoremail.net,0
https://afdb.org,0
https://ipfs.best-practice.se/ipfs/bafybeibfr2ixxda5fskiqaotmck6us4lywuemabkhcw5kflsmwrsg7537e,1
https://zbporn.com,0
https://docs.google.com/presentation/d/e/2PACX-1vRp6U3G_TKX6YLpLITLmh0p4PqD_fbDoJNAFzjSSkkXd9U85jiU3K4itv9iXi2BkympkNKf9kB8mhjH/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://upei485.weebly.com/,1
https://qrco.de/bfDmDN,1
http://optikgeneral.com/Webmail/48/Webmail/webmail.php,1
http://allegro.pl-oferta754381.pl,1
https://utp.edu.pe,0
https://us2.campaign-archive.com/?u=132058d8c32757ddae5cca852&id=73e96b0d88,1
https://cancel-hcucoop.firebaseapp.com/,1
https://yandex.com,0
https://photoacompanhantes.com,0
https://q-r.to/bfHf4K,1
https://qrco.de/bfFrf7,1
https://l.ead.me/bfEd0W,1
https://allabolag.se,0
https://cdjapan.co.jp,0
https://odkl.ru,0
https://l.wl.co/l?u=https://ungu.in/aerfhbaerfareysretgfb,1
https://sciencespo.fr,0
https://bigenc.ru,0
https://arabysexy.mobi,0
https://online-express.ru,0
https://t.co/DuRLlNGEWt,1
https://q-r.to/bfJA3E,1
https://minitab.com,0
https://cloudappsecurity.com,0
https://www.contrlmailmgmt.org/,1
https://cludo.com,0
https://lgsmartad.com,0
https://pub-e00ed203a8c94e1e806a3d3453458c6d.r2.dev/index.html,1
https://eppo.cloud,0
https://vcu.edu,0
https://thekingtool.com,0
https://choisir-pickup.com/as.php,1
https://posix.co.za,0
https://www.jotform.com/app/252654801739564,1
https://jniyf0.happydiving.it/88g9lopdm/?456TY289HYU=45VGI90K2ED&amp;x=SC,1
https://science-et-vie.com,0
https://docs.google.com/presentation/d/e/2PACX-1vSt1HrjkEQHeydv2L6aUbb14vflLvwYx9982DxPy51OyI2A97GNmzuSZpyN7eA_BD9i6r2J0u84W3Gd/pub?start=false&loop=false&delayms=3000,1
https://hstgr.net,0
https://support-metamask-efq.pages.dev/,1
https://visitscotland.com,0
https://pub-80fb550826904a048a5391946ef49a69.r2.dev/web.html,1
https://doximity-staging.services,0
https://amung.us,0
https://tribelio.page/unlckaccform415121263,1
https://kwork.com,0
https://box.com,0
https://hey.com,0
https://xfantazy.com,0
https://webmail785895333.weebly.com/,1
https://utm.edu,0
http://www.migly.in/yFnY,1
https://ladepeche.fr,0
https://smblogsites.com,0
https://es.tl,0
https://enca.com,0
https://bafkreif2iekwddruoxvupittafrix6a7dns6ywmjqakk7phkudzcmdcroi.ipfs.dweb.link/,1
https://sportsnaut.com,0
https://btmailadmin.makeweb.co/,1
https://oneprep.xyz,0
http://cmdvitorborges.com/,1
https://huffingtonpost.it,0
https://bgm.tv,0
https://pwc.de,0
https://q-r.to/bfPGy7,1
https://emplifi.io,0
https://l.ead.me/bfJbVD,1
https://sofiambitionss.godaddysites.com/,1
https://bit.ly/4e42k3a,1
https://admitad.com,0
https://t.co/BR03IQAZZk,1
https://sexvideo.rodeo,0
https://updatemyaccounts.weebly.com/,1
https://swinburne.edu.au,0
https://inlearno.com,0
https://optimove.net,0
https://docs.google.com/presentation/d/e/2PACX-1vQnQcd5WBkfbYkEyRJgdKrR7Sfuy1BC8ILwj2YYlUwgVMza5FfxUgAFTVUkt4DMREDRciYKsHju5IL7/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://royalarkgames.com,0
https://itglue.com,0
https://awsdns-cn-27.net,0
https://app.jotform.com/251910678534563,1
https://klclick2.com,0
http://smbc-cardswr.club,1
https://bit.ly/4eN26wv,1
https://signin-webmail-posteo-anmeldung-oauth2onepass-dqgo0xbwr.weebly.com/,1
https://ttdns4.com,0
https://kdelo.ru,0
https://beardfleet.com,0
https://box-feat-53d1c.com,0
https://prio-pickup.com/,1
https://bit.ly/3MZtZGn,1
https://us4.campaign-archive.com/?u=5dde191f8df444bfc6eae45d7&id=bb7921e8c5,1
https://home-101999.weeblysite.com/,1
https://doma.ai,0
https://estantevirtual.com.br,0
https://appelennmssconnect.wixsite.com/my-site,1
https://zawya.com,0
https://cu03385-wordpress-cev7w.tw1.ru/wp-content/plugins/vsndd-jvca/vsndd-jvca/pages/region.php?lca#ea57fe8c49c63e33b,1
https://docs.google.com/forms/d/e/1FAIpQLSdrYyw_8JxySHCN2AMwtvlejXHPiLT_RGtrnF__2uSBchmRyA/viewform,1
https://pancakeswapio.pages.dev/app/,1
https://shaw-104529.square.site/,1
https://zqvhr.cn/Login/,1
https://zolmbra.weebly.com/,1
https://peninsula.com,0
https://chimebank.com,0
https://bet6.com.br,0
https://clerk.io,0
https://85b6b2.ws,0
https://dangsfly.com,0
https://left-organization-848092.framer.app/,1
https://workhuman.com,0
https://link.sbstck.com/redirect/74ba215b-e41f-46c6-bb52-78bfc54d5207?j=eyJ1IjoiNTNmOXJoIn0.1QwIBDQA1tfcu_3JmwMtLjUHmfMWzWu7BZdefbw-hFA,1
https://zi0034034323.web.app/#test@test.com,1
https://mako.co.il,0
https://docs.google.com/presentation/d/e/2PACX-1vS8zbRt5q5XMoyfwQN7PzudJg1A1V-KsOWE9LajqqwQGizGHqV6yBkvfFouLE2EeZ8r-9LmF9poCH4L/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://businessweek.com,0
https://omnibees.com,0
https://dc.com,0
http://t.co/EmIL9frXj7,1
https://l.wl.co/l?u=https://vk.com/away.php?to=https%3A%2F%2Fmunicipiocuauhtemoc.gob.mx%2Fwp-admin%2Fcss%2Fmyxm%2F%3Fmyggwp&amp;utf=1,1
https://l.ead.me/bfGZKs,1
https://docs.google.com/presentation/d/e/2PACX-1vTHPhumfGnFQEIrtM1p6b9lR7SjzuDxmKYWfhnZty9YDpr58xkZ4k5kRzwvmJBO83kxxMJe1q6LPTik/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://reklama5.mk,0
https://key-systems.net,0
https://alikunlun.net,0
https://everhelper.pro,0
https://validatef-idgbb0-dot-mail-auth-001100.uw.r.appspot.com/#am9obkBrZWVuYW5tYWlsLm5ldA=,1
https://billtobox-b4acc.firebaseapp.com/,1
https://3usd.tv,0
https://valenet.com.br,0
https://bit.ly/3W8uG4m,1
http://43.134.167.94/v3/signin/identifier?dsh=S520764486%3A1680120046851997&amp%3Bifkv=AQMjQ7S7hsGO4jMIBQ4OHzkQkrTrGGs2vgOMeJT7SzMqmIkj3eDSbx7MeHM3AP-GYc7SfkhcnjhJ&amp%3Bxrealip=107.178.200.216&continue=https%3A%2F%2Faccounts.google.com%2F%3F&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AQMjQ7QZWLvzCSt9OTHjV25qwuo-WrlKfQjt_8FovSp6BU56psoCaAthWxepDK3_LWlo4lyXGINS1A,1
https://f5cloudservices.com,0
https://bov-verify.web.app/,1
https://capitalizemytitle.com,0
https://ruwiki.ru,0
https://secunia.com,0
https://silent-basis.pro,0
https://centralparknyc.org,0
https://engelvoelkers.com,0
https://us22.campaign-archive.com/?u=d88e929dd6243f16408354157&id=35bc0169f1,1
https://bafybeid5itdrxd3fxj7k7ekwgh2wteue7dchvznuymvlquozmg2zzgyth4.ipfs.w3s.link/,1
https://l.ead.me/bfS4tn,1
https://sites.google.com/view/evenamea/accueil,1
https://iprimus.com.au,0
https://pub-516107fc6118433080177236949d12ae.r2.dev/index.html,1
https://kanobu.ru,0
https://ipfs.best-practice.se/ipfs/bafybeifnoomstfbdkpbjx25tmu2qw4twaitj7ciznkw4kj2to3fzeaoaki/,1
https://sika.com,0
https://emlakjet.com,0
https://elmueble.com,0
https://docs.google.com/presentation/d/e/2PACX-1vQdiYrPaZyq1i7Jcewt6fYvnpG6ZWpdB_QNRp8DDMLq9tQi0XTfnCfDXf1EAGK9KuWQbt8-1rCA0tyK/pub?start=false,1
https://l.ead.me/bfXlw3,1
https://uioasd-6f953.firebaseapp.com/,1
https://docs.google.com/presentation/d/e/2PACX-1vQH380Sn83l04Kcs2dmKtc7wj3UO6RMNS6OiZGuCumPGEF07YtRzT2tDUsKF8oiJxVEf16jW0MueWvy/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://yellowblue.io,0
https://metafb-hbwf52d.web.app/,1
https://intellimize.co,0
https://docs.google.com/presentation/d/e/2PACX-1vTtceNEHY0KoJnvGq0GHfV2QbFpE4y8fm1cwoXLW4Z2bCHx3Be7uEvE57Z9bSFSEj03H8r1HI7PneJT/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://athletic.net,0
https://docs.google.com/presentation/d/e/2PACX-1vQtIkynxvlvWrVDeM1gthqZ8ECJfLkLR_QUZ7RonSOXaFci6CbN7AYqko_MgH44PrijckxQIve8kLeW/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://poctzawpx.weebly.com/,1
https://geoguessr.com,0
https://coldwatercreek.com,0
https://township.mobi,0
https://sanynouncem.org,0
https://fortebet.ug,0
https://web-lnicio-rural.biz.site/,1
https://home-exods-wallet.pages.dev,1
https://qrco.de/beBRuA,1
https://nps.edu,0
https://hentaistube.com,0
https://yarn.co,0
http://xfmdnsr.com,1
https://dfggdsaserrt.weebly.com/,1
https://cvrg7h3nwgyffrwu9iww6.com,0
https://dzuecetj.com%E2%88%95hekyjmqmsh%E2%88%95pxiobyt%E2%88%95aecbpawob%E2%88%95gkxypvct%E2%88%95pyrlxou@whapa.cn/OxPXHpq/promo/MuaWuu5cQx/AfdrL99f/login/S1qkP2NAExCOxK/5NnyvCi/payment/qZ2UaQ6E/offers/J3Sj37s7sX/N_eAP/order/qPRinl/support/-iXP-9Ua7CZl2?product=umzMdpXx&amp;device=mobile&amp;clickid=qkvZnyNOtVbj,1
https://smbc-cardjmr.club/,1
https://erinn.biz,0
https://q-r.to/bfGktu,1
https://nic.ai,0
https://did.li/Hd6TY,1
https://docs.google.com/presentation/d/e/2PACX-1vSZR0BynKExhNcA1e1D-JLdE5CCW0yAEDSlAgUP5wy8-9xqGgjm7uxi_4VLHoNqACwHSR9BmnOC7zr2/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://docs.google.com/presentation/d/e/2PACX-1vQ2wGtvxhk7R8AAtK4-WYdBSHCTfe-Ozxw-Xvy9KA-vKMplopjrqcME_0PMvVO7ln0lenGYdAG4CTRp/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://ameli-app.com/index.php,1
https://l.ead.me/bfJh3b,1
https://bafkreieuu3wmflc6bdyne6xhavqvceypro3rpdthbl2lxvtrc3ohyoaybm.ipfs.dweb.link/,1
https://docs.google.com/presentation/d/1KhoL9Mmdp2RXmaAY1rmLnMLLT8P91zKsnLkkujjGRb8/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://dalipayph.com,0
https://nuri.net,0
https://reagi.com,0
https://pnc.com,0
https://l.ead.me/bfIlhq,1
https://avsxappcaptiveportal.com,0
http://43.134.167.94/v3/signin/identifier?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com&amp;ifkv=AXo7B7WxOImvW3E5vikDflfu15QG7IhggshS7wBKWc-mc9Wrx5FZLVeNK-eTZLmM6Gpzm41cDiGe0w&amp;passive=1209600&amp;xrealip=35.203.245.156&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;dsh=S-402459950:1693818600411787&amp;theme=glif,1
https://aviso.bz,0
https://docs.google.com/presentation/d/e/2PACX-1vSvYszWR3ecuU1ufweP7V08hCuqS5STxCIR31wNTyZ5xPAaUsYR8dv-VhV2inxluGVRj1L-uppSnANN/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://zimperium.com,0
https://firstpromoter.com,0
https://safenz.jimdofree.com/,1
https://pub-313b636324fd4678a4a5d96493f238eb.r2.dev/index.html,1
https://psngiftcards4free.weebly.com/,1
https://q-r.to/bfOmvr,1
https://tether.to,0
https://report.az,0
https://q-r.to/bfScCn,1
https://bit.ly/4fdDLRB,1
https://2captcha.com,0
https://polty.pagamentohostarservizio.sbs/index.html,1
https://rewardstyle.com,0
https://qrco.de/bfeh8k,1
https://t101.cn,0
https://docs.google.com/presentation/d/e/2PACX-1vSLWSR-vyxDe6LzyvL6xrfTg8xsTLqqIf7pbVt17P8LKDTj4-L1Gng2TIGsqgt55qq4aSyGckGHMoq6/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://stylist.co.uk,0
https://123ns.eu,0
https://flow.page/fmcghmjm,1
https://telstra-102203.weeblysite.com/,1
https://bit.ly/40Yk1wU,1
https://elephantbet.co.ao,0
https://server-107618.square.site/,1
https://etix.com,0
https://drive.google.com/file/d/19zPw90jGON3J5mERXi1pauVKjDMx8NFQ/edit,1
https://orange65.godaddysites.com/,1
https://mauvaisephotos.weebly.com/,1
https://dotfashion.cn,0
https://misterdomain.eu,0
https://gn33.fr/5e509,1
https://quran.com,0
http://43.156.7.24/v3/signin/identifier?dsh=S1661794781%3A1680120069260683&continue=https%3A%2F%2Faccounts.google.com%2F%3F&ifkv=AQMjQ7SHe90pcReja7bxnZg7xfiLE8nZkgXyVWfJdWp9StBSus9Glbxk5cUkNA0fN6ktX9S3lMwA&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin,1
https://sdstate.edu,0
https://jamsadr.com,0
https://collegehumor.com,0
https://linda.nl,0
https://bfv.de,0
https://themp3.info,0
https://616071982514028543.weebly.com/,1
https://oray.com,0
https://statusgd-northstar-page.firebaseapp.com/,1
https://amazingtalker.com,0
https://bafkreib57qwrykdewo7hkjmvxvc3vrk4wy2pyqw6olkmtc6yoq63enpzdu.ipfs.dweb.link/,1
https://qrco.de/bfW6HN,1
https://auth-client-access.weebly.com/,1
https://thetrevorproject.org,0
https://l.ead.me/bfEdz8,1
https://l.ead.me/bfIbvA,1
https://cetma.it/,1
https://zg-api.com,0
https://wwltv.com,0
https://bit.ly/3xUlsAz,1
https://osp.tech,0
https://docs.google.com/presentation/d/e/2PACX-1vSmBuop2AH205ZjXc-ImKLr2SgClx8dIl6letzW0xyKv9QSzJsRI6q_V17fe0hSuhaOTv7bOd_okJwF/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://freshdev.io,0
https://gmxupdate360gw77sb7.wixsite.com/my-site-1,1
https://forecobatservicefr.firebaseapp.com/,1
https://www.smbc.idalus.shop/mem/jp/index.jsp,1
https://us3.campaign-archive.com/?u=62a0aa0e202884f01123c9a6f&id=5018861a9d,1
https://sites.google.com/view/xvhfefef/bt-business,1
https://mecalpeshydro.wixsite.com:443/my-site,1
https://rp.mockplus.com/run/eteGmPlODa/P4JQ3CWZ6x/backToHead?cps=hide&dt=iphoneX&ha=0&la=0&nav=0&out=0&rps=hide&rt=0&as=true,1
https://splunk.com,0
https://florida.revenue-xr.life/notice,1
https://ipfs.best-practice.se/ipfs/bafybeifolvrvnfb6ll7tdtoic2r3ayobhp2zpvcwpof2xssgxs2yang26q/link.html,1
https://afpsat.pt/cbb/,1
https://docs.google.com/presentation/d/e/2PACX-1vTO5pdTQcHcnjo_eONUSSPiGIKpbuFEuFQ1xpU-F6KSF31Z4vH1uKgZeSULAhSYAmsHuuNs2_UBGcGI/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://navytimes.com,0
https://docs.google.com/presentation/d/e/2PACX-1vT412ZYx9m0zse3wV_uRzYqhLizyds32OSk4nwOoSgY02iTFa2X9HvEPV3LeyEVmuWrrEJcXybJezqa/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://l.ead.me/bfTm3e,1
https://torontopubliclibrary.ca,0
https://docs.google.com/presentation/d/e/2PACX-1vTcqwPEAf9MiMd4TAkv_CRakZ6iBQmUa_zhwWT0QTGrgJUP5UYGeDwY_TRiMIsx4GUPdRSqkk9p4s30/pub?start=false&amp;loop=false&amp;delayms=3000,1
http://ioqmmfl22.ukit.me,1
https://kanaknews.com,0
https://aptoide.com,0
http://fenzgard.com/,1
https://bit.ly/3SK6nJa,1
https://dialogue.co,0
https://confirm-hcucoopdata.firebaseapp.com/,1
https://docs.google.com/drawings/d/1uYmfs7rY5AFrryULSTuiIdNkDZN2lC1u-nKDuvkmxAo/edit,1
https://urlz.fr/t2HL,1
